,Time,Command,Lefthip
810,6432,11.214460735564868,-1.3756613756613731
811,6440,11.73855117982361,-1.1640211640211646
812,6448,12.25062237336945,-0.529100529100532
813,6456,12.750150000044142,-0.529100529100532
814,6464,13.236622587205868,0.529100529100532
815,6471,13.651184973707233,1.3756613756613731
816,6479,14.111847709101692,2.2222222222222214
817,6487,14.558061145512012,2.6455026455026456
818,6495,14.989368399368699,3.0687830687830697
819,6503,15.405327849730723,4.550264550264544
820,6513,15.903047004390245,4.761904761904759
821,6521,16.282941322672233,5.1851851851851904
822,6529,16.64616333181636,5.6084656084656075
823,6537,16.99234112422301,6.24338624338624
824,6545,17.321120244081197,7.301587301587304
825,6553,17.632164050300364,7.724867724867721
826,6560,17.889528059982766,6.666666666666671
827,6568,18.166474269891342,7.089947089947088
828,6576,18.42481959750411,9.206349206349202
829,6584,18.664299519779387,7.936507936507937
830,6592,18.884668830202116,9.841269841269835
831,6599,19.061637435698092,9.841269841269835
832,6607,19.245581740563214,10.899470899470899
833,6615,19.40982025137319,11.746031746031747
834,6623,19.554184802243846,13.650793650793645
835,6631,19.67852757648942,10.899470899470899
836,6639,19.782721257973954,13.227513227513228
837,6646,19.857277798873117,13.015873015873012
838,6654,19.923420683638952,13.650793650793645
839,6662,19.969163726500383,12.80423280423281
840,6670,19.994460090578475,13.227513227513228
841,6678,19.999283874606757,15.978835978835974
842,6685,19.986706374352277,14.497354497354493
843,6693,19.953147241560178,14.285714285714292
844,6701,19.89915782946582,15.555555555555557
845,6709,19.82479341850968,14.497354497354493
846,6717,19.730130151350743,15.132275132275126
847,6725,19.615264954903058,15.978835978835974
848,6733,19.48031544109105,16.402116402116405
849,6740,19.345867322422272,16.613756613756607
850,6748,19.17364820157574,16.402116402116405
851,6756,18.981796940332558,17.248677248677254
852,6764,18.77050997762058,16.613756613756607
853,6772,18.54000365282773,18.095238095238102
854,6779,18.322729798518665,16.402116402116405
855,6787,18.05683859959801,16.402116402116405
856,6795,17.772458775728147,16.613756613756607
857,6803,17.46988150700007,16.613756613756607
858,6811,17.149416606098264,16.613756613756607
859,6819,16.81139220107955,16.613756613756607
860,6827,16.456154399398656,16.402116402116405
861,6835,16.084066933524404,16.402116402116405
862,6842,15.74496749910363,16.402116402116405
863,6850,15.342327052710603,16.613756613756607
864,6858,14.923977404002834,16.825396825396822
865,6866,14.490346906465899,15.343915343915342
866,6874,14.041879559839357,15.978835978835974
867,6882,13.579034555499817,16.825396825396822
868,6889,13.162623210324192,16.613756613756607
869,6897,12.674108644738972,18.095238095238102
870,6905,12.172616899344252,16.613756613756607
871,6913,11.658661457867792,14.708994708994709
872,6921,11.132768565773086,16.613756613756607
873,6929,10.595476691429983,14.708994708994709
874,6937,10.047335974770137,14.920634920634924
875,6944,9.559254360363589,14.497354497354493
876,6952,8.992293098775901,15.132275132275126
877,6960,8.416124514786809,13.86243386243386
878,6968,7.831338554681652,13.439153439153444
879,6976,7.238533988185951,13.015873015873012
880,6984,6.6383177953775085,12.80423280423281
881,6992,6.031304545191861,12.38095238095238
882,6999,5.495080685238402,11.746031746031747
883,7007,4.877003152718248,11.534391534391531
884,7015,4.253931995114203,12.80423280423281
885,7023,3.6265051828487227,11.111111111111114
