Time,Command,Reading
17.8260,12.40,7.97
17.8290,11.64,8.54
17.8320,10.84,8.68
17.8350,10.02,8.54
17.8370,9.46,8.68
17.8400,8.61,8.68
17.8430,7.73,9.52
17.8460,6.84,9.52
17.8490,5.93,9.10
17.8520,5.01,8.96
17.8540,4.38,9.10
17.8570,3.44,7.83
17.8600,2.49,7.97
17.8630,1.54,8.82
17.8660,0.58,8.40
17.8690,-0.38,8.68
17.8710,-1.02,7.69
17.8740,-1.98,8.25
17.8770,-2.93,8.25
17.8800,-3.88,7.41
17.8830,-4.81,6.98
17.8860,-5.74,7.83
17.8880,-6.35,4.44
17.8910,-7.25,4.87
17.8940,-8.14,5.15
17.8970,-9.01,5.29
17.9000,-9.85,4.87
17.9030,-10.68,5.86
17.9050,-11.21,4.87
17.9080,-11.99,3.46
17.9110,-12.75,3.03
17.9140,-13.47,2.47
17.9170,-14.17,3.17
17.9200,-14.83,1.06
17.9220,-15.25,0.07
17.9250,-15.85,1.20
17.9280,-16.42,1.06
17.9310,-16.95,1.06
17.9340,-17.44,0.49
17.9360,-17.74,-0.07
17.9390,-18.16,-0.35
17.9420,-18.55,-0.63
17.9450,-18.88,-0.49
17.9480,-19.18,-1.90
17.9510,-19.43,-2.05
17.9530,-19.57,-2.05
17.9560,-19.75,-2.89
17.9590,-19.88,-2.89
17.9620,-19.96,-3.03
17.9650,-20.00,-3.74
17.9680,-19.99,-3.32
17.9700,-19.96,-4.30
17.9730,-19.87,-3.88
17.9760,-19.74,-4.59
17.9790,-19.57,-5.15
17.9820,-19.35,-5.01
17.9850,-19.08,-5.29
17.9870,-18.88,-5.86
17.9900,-18.54,-6.14
17.9930,-18.16,-6.14
17.9960,-17.74,-6.70
17.9990,-17.27,-6.14
18.0020,-16.77,-6.42
18.0040,-16.41,-6.84
18.0070,-15.85,-7.27
18.0100,-15.24,-6.98
18.0130,-14.60,-7.41
18.0160,-13.93,-8.54
18.0190,-13.23,-8.11
18.0210,-12.74,-8.11
18.0240,-11.98,-8.54
18.0270,-11.20,-9.10
